,Unnamed: 0,video,audio,label,center,pred,posScore
8553,8553,speaker319_0002,speaker319_0002,1,129,1,0.99976325
8554,8554,speaker305_0000,speaker305_0000,1,180,1,0.74730504
8555,8555,speaker055_0008,speaker268_0002,0,20,0,0.0001441595
8556,8556,speaker080_0000,speaker080_0000,0,7,0,0.00023575219
8557,8557,speaker071_0001,speaker071_0001,1,16,1,0.9981398
8558,8558,speaker302_0003,speaker302_0003,1,24,1,0.9998576
8559,8559,speaker144_0001,speaker223_0004,0,66,0,0.0001506333
8560,8560,speaker166_0014,speaker166_0014,1,29,0,0.00069445925
8561,8561,speaker270_0008,speaker270_0008,1,200,1,0.99731046
8562,8562,speaker319_0002,speaker319_0002,1,84,1,0.99667466
8563,8563,speaker048_0022,speaker048_0009,0,60,0,0.00028630934
8564,8564,speaker310_0003,speaker310_0009,0,20,0,0.00025097668
8565,8565,speaker152_0002,speaker152_0002,1,9,1,0.999146
8566,8566,speaker110_0000,speaker110_0000,1,19,1,0.9979227
8567,8567,speaker263_0001,speaker146_0002,0,13,0,0.00026740524
8568,8568,speaker267_0000,speaker189_0006,0,29,0,0.00019641011
8569,8569,speaker314_0007,speaker314_0007,1,130,1,0.9997701
8570,8570,speaker068_0004,speaker139_0009,0,33,0,0.0037493785
8571,8571,speaker247_0001,speaker247_0001,1,3,1,0.9588059
8572,8572,speaker299_0005,speaker299_0005,0,50,0,0.00015788268
8573,8573,speaker318_0000,speaker318_0000,0,81,0,0.00028487956
8574,8574,speaker174_0012,speaker174_0000,0,38,0,0.00018912894
8575,8575,speaker201_0002,speaker201_0002,1,6,1,0.84554666
8576,8576,speaker166_0004,speaker166_0004,1,13,1,0.9998443
8577,8577,speaker189_0008,speaker149_0000,0,25,0,0.00018419458
8578,8578,speaker287_0002,speaker287_0002,0,123,0,0.00025312853
8579,8579,speaker290_0000,speaker290_0000,0,60,0,0.0001336627
8580,8580,speaker005_0018,speaker005_0018,1,80,1,0.9996066
8581,8581,speaker232_0000,speaker232_0000,0,37,0,0.000206103
8582,8582,speaker004_0034,speaker004_0013,0,11,0,0.00018656586
8583,8583,speaker210_0001,speaker210_0000,0,70,0,0.00017527572
8584,8584,speaker258_0019,speaker247_0001,0,4,0,0.00012519944
8585,8585,speaker283_0003,speaker283_0003,1,17,1,0.996996
8586,8586,speaker285_0000,speaker285_0000,1,47,1,0.79833466
8587,8587,speaker278_0000,speaker278_0000,1,55,1,0.99983054
8588,8588,speaker061_0051,speaker061_0051,0,3,0,0.0002678852
8589,8589,speaker052_0022,speaker052_0005,0,22,0,0.0003552229
8590,8590,speaker113_0000,speaker113_0000,0,22,0,0.00015264237
8591,8591,speaker296_0005,speaker296_0005,1,72,1,0.99972117
8592,8592,speaker006_0002,speaker256_0003,0,131,0,0.00012597755
8593,8593,speaker056_0010,speaker297_0003,0,25,0,0.00023282536
8594,8594,speaker046_0004,speaker141_0001,0,53,0,0.00040432974
8595,8595,speaker174_0009,speaker174_0009,1,65,1,0.9991095
8596,8596,speaker257_0008,speaker257_0008,0,42,0,0.000114055336
8597,8597,speaker210_0001,speaker210_0001,0,72,0,0.00025760484
8598,8598,speaker049_0060,speaker049_0060,1,123,1,0.999685
8599,8599,speaker273_0002,speaker273_0002,1,105,1,0.99941593
8600,8600,speaker095_0000,speaker095_0000,0,102,0,0.00024114265
8601,8601,speaker062_0004,speaker062_0001,0,36,0,0.00019801002
8602,8602,speaker207_0001,speaker207_0001,0,2,0,0.0001615052
8603,8603,speaker249_0000,speaker305_0000,0,17,0,0.00043260053
8604,8604,speaker145_0007,speaker145_0007,1,51,1,0.9996757
8605,8605,speaker155_0001,speaker155_0001,0,69,0,0.0003389439
8606,8606,speaker062_0003,speaker285_0006,0,22,0,0.00027200833
8607,8607,speaker223_0002,speaker223_0002,1,49,0,0.0008787053
8608,8608,speaker223_0010,speaker223_0010,1,96,1,0.99969447
8609,8609,speaker071_0001,speaker071_0001,1,168,0,0.30863976
8610,8610,speaker191_0029,speaker191_0029,1,2,1,0.9996536
8611,8611,speaker196_0000,speaker196_0001,0,6,0,0.0003502166
8612,8612,speaker148_0000,speaker148_0000,1,21,1,0.9927455
8613,8613,speaker280_0000,speaker280_0000,0,20,0,0.00018812691
8614,8614,speaker168_0001,speaker102_0000,0,5,0,0.00061302166
8615,8615,speaker090_0000,speaker090_0000,1,91,1,0.98956704
8616,8616,speaker223_0016,speaker201_0013,0,30,0,0.00014923725
8617,8617,speaker204_0002,speaker204_0002,1,67,1,0.9986703
8618,8618,speaker092_0000,speaker092_0000,1,55,1,0.99178916
8619,8619,speaker076_0003,speaker205_0002,0,88,0,0.00027031562
8620,8620,speaker258_0012,speaker185_0003,0,28,0,0.00091875467
8621,8621,speaker184_0005,speaker184_0005,1,13,1,0.99948096
8622,8622,speaker218_0008,speaker218_0008,1,30,1,0.99981064
8623,8623,speaker300_0001,speaker300_0001,1,39,1,0.99887013
8624,8624,speaker069_0003,speaker069_0003,1,69,1,0.9981246
8625,8625,speaker138_0007,speaker138_0007,0,6,0,0.00017378663
8626,8626,speaker263_0001,speaker263_0000,0,21,0,0.00019562594
8627,8627,speaker040_0005,speaker040_0004,0,36,0,0.0001432553
8628,8628,speaker052_0001,speaker189_0003,0,29,0,0.0012107352
8629,8629,speaker191_0011,speaker191_0011,0,36,0,0.00012113339
8630,8630,speaker018_0011,speaker147_0000,0,187,0,0.0001497281
8631,8631,speaker055_0044,speaker055_0019,0,91,0,0.00013918807
8632,8632,speaker184_0017,speaker184_0017,1,80,0,0.008547383
8633,8633,speaker106_0001,speaker106_0001,1,82,1,0.99980646
8634,8634,speaker155_0000,speaker257_0002,0,15,0,0.00015850895
8635,8635,speaker048_0028,speaker048_0028,0,18,0,0.00016921498
8636,8636,speaker061_0018,speaker061_0030,0,66,0,0.00013903956
8637,8637,speaker061_0074,speaker061_0074,1,4,1,0.9994253
8638,8638,speaker164_0005,speaker247_0000,0,22,0,0.0001750447
8639,8639,speaker185_0012,speaker185_0010,0,63,0,0.0010064322
8640,8640,speaker039_0002,speaker295_0001,0,68,0,0.00017635664
8641,8641,speaker059_0001,speaker059_0001,1,30,0,0.0010120964
8642,8642,speaker068_0000,speaker068_0000,1,3,1,0.99826056
8643,8643,speaker298_0001,speaker047_0014,0,2,0,0.00014405881
8644,8644,speaker062_0000,speaker062_0000,0,67,0,0.0015097235
8645,8645,speaker278_0000,speaker278_0000,0,46,0,0.00013191365
8646,8646,speaker056_0004,speaker056_0004,1,257,1,0.9996918
8647,8647,speaker169_0003,speaker249_0000,0,5,0,0.00018594517
8648,8648,speaker147_0002,speaker147_0000,0,6,0,0.00014804087
8649,8649,speaker049_0071,speaker049_0071,1,1,1,0.8559398
8650,8650,speaker303_0002,speaker268_0002,0,5,0,0.0028313866
8651,8651,speaker295_0001,speaker295_0002,0,91,0,0.00014257514
8652,8652,speaker102_0001,speaker196_0000,0,67,0,0.0032223382
8653,8653,speaker126_0001,speaker126_0001,1,17,1,0.99984556
8654,8654,speaker283_0000,speaker283_0002,0,73,0,0.00022333878
8655,8655,speaker106_0001,speaker187_0000,0,125,0,0.00017767101
8656,8656,speaker257_0010,speaker257_0001,0,93,0,0.0007814217
8657,8657,speaker094_0003,speaker094_0003,1,37,0,0.23597662
8658,8658,speaker057_0015,speaker057_0005,0,63,0,0.0001619219
8659,8659,speaker224_0013,speaker090_0000,0,111,0,0.0008790395
8660,8660,speaker264_0004,speaker264_0004,1,35,1,0.99980265
8661,8661,speaker166_0014,speaker166_0004,0,83,0,0.00015026034
8662,8662,speaker047_0007,speaker148_0001,0,28,0,0.00015481235
8663,8663,speaker057_0018,speaker112_0000,0,40,0,0.0012003919
8664,8664,speaker278_0001,speaker278_0000,0,35,0,0.00019922963
8665,8665,speaker144_0002,speaker144_0002,1,61,1,0.9927395
8666,8666,speaker296_0000,speaker296_0000,1,51,1,0.99890983
8667,8667,speaker292_0004,speaker292_0004,1,49,1,0.9998434
8668,8668,speaker309_0002,speaker309_0004,0,129,0,0.0006253707
8669,8669,speaker148_0001,speaker148_0001,1,2,1,0.99922544
8670,8670,speaker191_0024,speaker191_0032,0,17,0,0.00020605497
8671,8671,speaker230_0005,speaker230_0005,0,62,0,0.00016170458
8672,8672,speaker272_0000,speaker272_0000,1,9,1,0.99985254
8673,8673,speaker283_0004,speaker283_0004,1,18,1,0.99983907
8674,8674,speaker280_0002,speaker280_0000,0,37,0,0.00018475569
8675,8675,speaker321_0000,speaker321_0000,1,62,1,0.6006631
8676,8676,speaker136_0000,speaker136_0001,0,38,0,0.00015559846
8677,8677,speaker193_0000,speaker193_0000,0,34,0,0.00012226024
8678,8678,speaker095_0000,speaker095_0000,1,46,1,0.99973345
8679,8679,speaker262_0000,speaker262_0000,1,29,0,0.0013760501
8680,8680,speaker309_0004,speaker141_0000,0,99,0,0.00018048153
8681,8681,speaker230_0005,speaker230_0005,0,20,0,0.00021940311
8682,8682,speaker168_0002,speaker168_0000,0,21,0,0.00014851379
8683,8683,speaker006_0011,speaker282_0006,0,19,0,0.0001449625
8684,8684,speaker196_0000,speaker196_0000,1,11,1,0.99964625
8685,8685,speaker300_0001,speaker300_0001,1,69,1,0.9978804
8686,8686,speaker064_0001,speaker064_0001,1,6,1,0.99709356
8687,8687,speaker094_0005,speaker094_0005,1,15,0,0.044467133
8688,8688,speaker150_0001,speaker150_0001,0,48,0,0.0001461723
8689,8689,speaker155_0000,speaker208_0009,0,5,0,0.00027717004
8690,8690,speaker262_0000,speaker262_0000,1,24,0,0.0154584395
8691,8691,speaker141_0001,speaker141_0001,1,15,1,0.9839056
8692,8692,speaker057_0031,speaker057_0031,0,5,0,0.00017734895
8693,8693,speaker064_0001,speaker064_0001,1,37,1,0.99934465
8694,8694,speaker298_0001,speaker298_0002,0,15,0,0.00027398427
8695,8695,speaker287_0002,speaker059_0002,0,51,0,0.0001720513
8696,8696,speaker039_0007,speaker039_0007,0,58,0,0.000115282506
8697,8697,speaker208_0015,speaker208_0015,1,82,1,0.9998008
8698,8698,speaker205_0000,speaker296_0000,0,64,0,0.0004031112
8699,8699,speaker136_0000,speaker184_0012,0,11,0,0.00015190835
8700,8700,speaker103_0005,speaker103_0005,1,14,0,0.27730885
8701,8701,speaker295_0002,speaker295_0001,0,17,0,0.00019584484
8702,8702,speaker040_0009,speaker040_0009,0,101,0,0.00015840441
8703,8703,speaker059_0004,speaker059_0003,0,22,0,0.00024290425
8704,8704,speaker199_0003,speaker040_0007,0,24,0,0.00017573268
8705,8705,speaker309_0001,speaker309_0003,0,52,0,0.0030560447
8706,8706,speaker223_0001,speaker223_0001,0,71,0,0.00015561137
8707,8707,speaker264_0004,speaker264_0000,0,68,0,0.0015298745
8708,8708,speaker256_0001,speaker256_0001,1,21,1,0.9993621
8709,8709,speaker059_0003,speaker249_0000,0,56,0,0.00024893845
8710,8710,speaker257_0003,speaker257_0004,0,179,0,0.00014289143
8711,8711,speaker246_0000,speaker246_0000,0,67,0,0.00018400681
8712,8712,speaker235_0002,speaker235_0002,1,11,1,0.9998539
8713,8713,speaker290_0001,speaker290_0001,1,32,1,0.7738208
8714,8714,speaker109_0001,speaker109_0001,0,36,0,0.00012382034
8715,8715,speaker188_0007,speaker188_0006,0,134,0,0.00012249772
8716,8716,speaker174_0008,speaker174_0008,1,34,1,0.99980384
8717,8717,speaker061_0005,speaker061_0005,1,5,1,0.9998259
8718,8718,speaker080_0000,speaker080_0000,1,9,1,0.99922967
8719,8719,speaker113_0000,speaker113_0000,1,11,1,0.9998268
8720,8720,speaker138_0026,speaker138_0026,1,8,1,0.999755
8721,8721,speaker080_0000,speaker313_0009,0,9,0,0.00066442497
8722,8722,speaker297_0008,speaker297_0008,1,58,1,0.59926915
8723,8723,speaker254_0005,speaker254_0005,1,28,1,0.9997074
8724,8724,speaker204_0000,speaker204_0000,0,39,0,0.00023953691
8725,8725,speaker102_0001,speaker102_0001,1,60,1,0.9997881
8726,8726,speaker210_0000,speaker210_0000,1,27,0,0.32395935
8727,8727,speaker305_0001,speaker305_0001,0,2,0,0.00013859707
8728,8728,speaker285_0001,speaker285_0001,0,47,0,0.00015580919
8729,8729,speaker189_0000,speaker204_0002,0,110,0,0.00024318857
8730,8730,speaker270_0009,speaker270_0009,1,86,0,0.30249977
8731,8731,speaker049_0038,speaker049_0038,1,75,0,0.018883796
8732,8732,speaker149_0000,speaker149_0000,0,18,0,0.00018013839
8733,8733,speaker145_0002,speaker145_0002,1,9,1,0.9996549
8734,8734,speaker092_0000,speaker014_0020,0,69,0,0.00021033027
8735,8735,speaker196_0000,speaker196_0000,1,25,1,0.9815073
8736,8736,speaker235_0001,speaker235_0001,0,13,0,0.00013925562
8737,8737,speaker196_0000,speaker196_0000,1,4,1,0.9997707
8738,8738,speaker047_0003,speaker047_0003,1,37,1,0.9980446
8739,8739,speaker014_0020,speaker014_0020,1,2,1,0.9995708
8740,8740,speaker018_0018,speaker018_0017,0,82,0,0.00034142277
8741,8741,speaker193_0001,speaker193_0001,1,81,1,0.99947137
8742,8742,speaker247_0003,speaker247_0003,1,55,1,0.9998147
8743,8743,speaker291_0003,speaker247_0006,0,55,0,0.0002770563
8744,8744,speaker184_0006,speaker184_0006,1,6,1,0.99870414
8745,8745,speaker313_0008,speaker313_0008,1,68,1,0.99984366
8746,8746,speaker005_0002,speaker005_0002,0,41,0,0.00014040849
8747,8747,speaker283_0000,speaker283_0000,1,38,1,0.9964099
8748,8748,speaker047_0016,speaker047_0016,1,12,1,0.9929747
8749,8749,speaker004_0037,speaker004_0037,1,20,1,0.99774826
8750,8750,speaker138_0012,speaker138_0020,0,22,0,0.0012923722
8751,8751,speaker313_0003,speaker313_0007,0,33,0,0.00062905275
8752,8752,speaker198_0004,speaker303_0000,0,0,0,0.0001575991
8753,8753,speaker052_0022,speaker159_0000,0,3,0,0.0002131984
8754,8754,speaker197_0004,speaker197_0004,1,27,1,0.9989849
8755,8755,speaker057_0001,speaker057_0001,0,27,0,0.00017572205
8756,8756,speaker040_0002,speaker144_0003,0,0,0,0.00033989476
8757,8757,speaker146_0000,speaker146_0001,0,15,0,0.00017649922
8758,8758,speaker059_0004,speaker059_0004,0,79,0,0.000253306
8759,8759,speaker188_0007,speaker188_0007,1,56,1,0.9998077
8760,8760,speaker164_0002,speaker164_0005,0,12,0,0.00022176463
8761,8761,speaker068_0013,speaker068_0013,1,1,1,0.9988628
8762,8762,speaker150_0002,speaker150_0001,0,22,0,0.00023227648
8763,8763,speaker136_0001,speaker074_0022,0,5,0,0.00025206877
8764,8764,speaker164_0003,speaker164_0003,1,15,1,0.9957494
8765,8765,speaker311_0001,speaker187_0000,0,60,0,0.00010758279
8766,8766,speaker146_0001,speaker258_0003,0,0,0,0.00017895609
8767,8767,speaker224_0029,speaker224_0029,1,6,1,0.9987741
8768,8768,speaker066_0003,speaker066_0003,0,30,0,0.00014594391
8769,8769,speaker254_0000,speaker254_0003,0,50,0,0.00016742076
8770,8770,speaker004_0024,speaker004_0049,0,0,0,0.00015246967
8771,8771,speaker313_0003,speaker313_0005,0,87,0,0.0004839381
8772,8772,speaker136_0001,speaker227_0004,0,34,0,0.0009586883
8773,8773,speaker234_0004,speaker234_0045,0,14,0,0.00027846373
8774,8774,speaker004_0040,speaker004_0040,1,104,1,0.99981934
8775,8775,speaker204_0001,speaker204_0000,0,47,0,0.00017601135
8776,8776,speaker048_0019,speaker048_0019,0,23,0,0.000121682184
8777,8777,speaker061_0028,speaker061_0028,1,51,1,0.721287
8778,8778,speaker046_0005,speaker046_0006,0,20,0,0.0001248633
8779,8779,speaker273_0008,speaker273_0008,1,200,0,0.41424587
8780,8780,speaker166_0014,speaker166_0014,1,46,0,0.0002569828
8781,8781,speaker076_0004,speaker076_0004,1,35,0,0.005537071
8782,8782,speaker052_0001,speaker249_0000,0,80,0,0.00017931912
8783,8783,speaker319_0000,speaker319_0000,1,77,1,0.9998767
8784,8784,speaker313_0008,speaker313_0008,0,33,0,0.00023421091
8785,8785,speaker283_0001,speaker283_0001,1,190,1,0.9907903
8786,8786,speaker287_0003,speaker287_0002,0,32,0,0.00023794892
8787,8787,speaker055_0000,speaker055_0000,1,3,1,0.9995591
8788,8788,speaker292_0005,speaker292_0005,1,134,1,0.9998383
8789,8789,speaker228_0001,speaker212_0009,0,48,0,0.19596793
8790,8790,speaker136_0001,speaker218_0003,0,42,0,0.00028946073
8791,8791,speaker263_0001,speaker263_0000,0,3,0,0.0002248575
8792,8792,speaker283_0002,speaker283_0002,0,12,0,0.0002371342
8793,8793,speaker169_0003,speaker046_0007,0,31,0,0.00017973312
8794,8794,speaker285_0003,speaker285_0005,0,34,0,0.00015236277
8795,8795,speaker208_0028,speaker184_0018,0,31,0,0.00045600097
8796,8796,speaker040_0010,speaker040_0011,0,82,0,0.0001685081
8797,8797,speaker052_0020,speaker028_0003,0,153,0,0.0008093281
8798,8798,speaker112_0000,speaker146_0002,0,98,0,0.00033082633
8799,8799,speaker185_0006,speaker185_0006,1,33,1,0.9891573
8800,8800,speaker143_0013,speaker143_0012,0,19,0,0.0001621681
8801,8801,speaker234_0004,speaker234_0004,1,1,1,0.9996061
8802,8802,speaker048_0012,speaker048_0027,0,9,0,0.0002847739
8803,8803,speaker071_0001,speaker071_0001,0,168,0,0.00019898741
8804,8804,speaker247_0003,speaker247_0003,1,21,1,0.9988534
8805,8805,speaker144_0002,speaker144_0002,1,94,1,0.9995786
8806,8806,speaker234_0012,speaker234_0012,1,17,1,0.99971026
8807,8807,speaker080_0000,speaker080_0000,1,1,1,0.9966267
8808,8808,speaker197_0007,speaker197_0007,0,25,0,0.0001976108
8809,8809,speaker073_0000,speaker166_0009,0,95,0,0.00022890953
8810,8810,speaker310_0006,speaker310_0006,1,142,1,0.9981189
8811,8811,speaker270_0008,speaker270_0004,0,103,0,0.00017566525
8812,8812,speaker292_0014,speaker292_0014,1,36,0,0.1832804
8813,8813,speaker106_0002,speaker106_0002,1,56,1,0.9991632
8814,8814,speaker169_0004,speaker295_0000,0,3,0,0.0001651021
8815,8815,speaker204_0001,speaker204_0002,0,35,0,0.00044707255
8816,8816,speaker014_0002,speaker014_0002,1,126,1,0.9996398
8817,8817,speaker278_0000,speaker278_0000,1,0,1,0.99827325
8818,8818,speaker264_0000,speaker264_0000,0,55,0,0.00013066309
8819,8819,speaker014_0018,speaker208_0004,0,8,0,0.00016777917
8820,8820,speaker111_0004,speaker111_0003,0,103,0,0.00037637303
8821,8821,speaker147_0002,speaker223_0001,0,15,0,0.00016014234
8822,8822,speaker258_0014,speaker302_0001,0,70,0,0.00017207
8823,8823,speaker146_0000,speaker146_0000,1,21,1,0.9983543
8824,8824,speaker282_0013,speaker282_0013,1,49,1,0.99961686
8825,8825,speaker246_0001,speaker246_0001,1,53,0,0.0026336133
8826,8826,speaker138_0024,speaker138_0013,0,57,0,0.0001369272
8827,8827,speaker193_0001,speaker193_0001,1,7,1,0.99960303
8828,8828,speaker207_0001,speaker207_0001,0,43,0,0.00016561315
8829,8829,speaker147_0001,speaker285_0003,0,30,0,0.00013567088
8830,8830,speaker127_0000,speaker127_0000,1,21,1,0.99854255
8831,8831,speaker163_0000,speaker163_0006,0,112,0,0.0001644735
8832,8832,speaker144_0001,speaker144_0001,1,33,0,0.0063339192
8833,8833,speaker155_0000,speaker155_0000,0,28,0,0.00011892299
8834,8834,speaker193_0000,speaker193_0000,1,12,1,0.9997548
8835,8835,speaker242_0001,speaker305_0001,0,9,0,0.0003313336
8836,8836,speaker168_0001,speaker052_0011,0,17,0,0.00018999749
8837,8837,speaker224_0026,speaker224_0026,1,111,1,0.9997924
8838,8838,speaker040_0007,speaker040_0007,1,34,1,0.99966466
8839,8839,speaker234_0005,speaker234_0036,0,22,0,0.00017278691
8840,8840,speaker134_0003,speaker134_0003,1,0,1,0.9994139
8841,8841,speaker261_0000,speaker261_0000,1,26,1,0.9978548
8842,8842,speaker069_0000,speaker069_0000,1,28,0,0.00018800759
8843,8843,speaker201_0005,speaker201_0008,0,100,0,0.00016223994
8844,8844,speaker106_0004,speaker106_0004,0,52,0,0.00018220936
8845,8845,speaker138_0014,speaker138_0014,1,47,1,0.99982065
8846,8846,speaker188_0008,speaker188_0005,0,138,0,0.00046184336
8847,8847,speaker039_0007,speaker039_0007,1,17,1,0.9997404
8848,8848,speaker204_0001,speaker204_0001,1,43,1,0.99916553
8849,8849,speaker297_0003,speaker297_0003,0,48,0,0.00016256393
8850,8850,speaker296_0003,speaker296_0002,0,22,0,0.00033388642
8851,8851,speaker208_0009,speaker208_0009,1,55,1,0.9828023
8852,8852,speaker295_0000,speaker258_0001,0,176,0,0.00021819457
8853,8853,speaker135_0001,speaker135_0000,0,23,0,0.00018610632
8854,8854,speaker113_0000,speaker113_0000,1,34,1,0.99967366
8855,8855,speaker319_0000,speaker319_0000,1,52,1,0.9998638
8856,8856,speaker199_0005,speaker199_0005,1,51,1,0.9982044
8857,8857,speaker292_0007,speaker292_0007,0,206,0,0.00035385822
8858,8858,speaker057_0000,speaker057_0000,1,7,1,0.99983007
8859,8859,speaker111_0000,speaker111_0000,0,13,0,0.00015320249
8860,8860,speaker174_0011,speaker174_0011,1,53,1,0.99956524
8861,8861,speaker199_0001,speaker199_0002,0,13,0,0.00023851302
8862,8862,speaker018_0017,speaker018_0017,0,149,0,0.00018161898
8863,8863,speaker295_0001,speaker230_0005,0,98,0,0.00024611971
8864,8864,speaker095_0000,speaker095_0000,1,127,1,0.9996909
8865,8865,speaker261_0000,speaker199_0001,0,25,0,0.00018150434
8866,8866,speaker318_0001,speaker318_0001,1,50,1,0.9703504
8867,8867,speaker310_0000,speaker310_0000,1,76,1,0.99924415
8868,8868,speaker314_0002,speaker314_0003,0,28,0,0.00013389379
8869,8869,speaker285_0003,speaker285_0003,1,41,1,0.95708334
8870,8870,speaker047_0023,speaker047_0023,0,29,0,0.0001590749
8871,8871,speaker055_0032,speaker055_0015,0,92,0,0.00016194649
8872,8872,speaker189_0007,speaker189_0007,0,39,0,0.00019609259
8873,8873,speaker139_0001,speaker139_0001,0,9,0,0.00018990457
8874,8874,speaker299_0003,speaker299_0005,0,10,0,0.00032454255
8875,8875,speaker287_0002,speaker287_0002,1,118,1,0.9997719
8876,8876,speaker056_0008,speaker056_0002,0,129,0,0.00019836574
8877,8877,speaker256_0003,speaker256_0000,0,27,0,0.00019106858
8878,8878,speaker141_0001,speaker141_0001,1,72,1,0.99955904
8879,8879,speaker126_0002,speaker016_0004,0,58,0,0.00017411706
8880,8880,speaker273_0003,speaker273_0003,1,160,1,0.9998431
8881,8881,speaker066_0004,speaker066_0004,1,91,0,0.0009250633
8882,8882,speaker263_0000,speaker263_0000,0,6,0,0.0001305269
8883,8883,speaker148_0000,speaker148_0000,1,92,1,0.991001
8884,8884,speaker282_0012,speaker282_0012,0,37,0,0.00010570438
8885,8885,speaker155_0003,speaker028_0013,0,32,0,0.0002141313
8886,8886,speaker046_0007,speaker046_0007,1,35,1,0.99984854
8887,8887,speaker242_0000,speaker242_0000,1,4,1,0.95754784
8888,8888,speaker306_0003,speaker306_0003,1,36,1,0.49685794
8889,8889,speaker184_0016,speaker290_0001,0,16,0,0.0002794146
8890,8890,speaker198_0000,speaker198_0000,1,11,1,0.99867225
8891,8891,speaker188_0005,speaker188_0007,0,1,0,0.00020127714
8892,8892,speaker287_0003,speaker287_0003,1,66,1,0.9998105
8893,8893,speaker227_0003,speaker227_0003,1,47,1,0.99716866
8894,8894,speaker256_0002,speaker256_0002,0,74,0,0.00018209717
8895,8895,speaker074_0008,speaker074_0008,1,23,1,0.99981886
8896,8896,speaker193_0003,speaker193_0000,0,40,0,0.0003217314
8897,8897,speaker144_0000,speaker144_0002,0,72,0,0.0007033588
8898,8898,speaker109_0001,speaker074_0001,0,12,0,0.00024448652
8899,8899,speaker074_0030,speaker074_0029,0,40,0,0.00021273074
8900,8900,speaker166_0002,speaker166_0002,1,27,1,0.9987698
8901,8901,speaker290_0001,speaker290_0000,0,58,0,0.000182881
8902,8902,speaker302_0003,speaker302_0003,0,136,0,0.00015303527
8903,8903,speaker316_0002,speaker316_0006,0,18,0,0.0009362267
8904,8904,speaker116_0000,speaker116_0000,1,3,1,0.99927676
8905,8905,speaker074_0019,speaker074_0019,0,38,0,0.00014511136
8906,8906,speaker311_0001,speaker311_0001,1,16,1,0.9857705
8907,8907,speaker076_0004,speaker076_0004,1,13,1,0.9991201
8908,8908,speaker272_0002,speaker187_0000,0,83,0,0.00017658621
8909,8909,speaker056_0001,speaker268_0002,0,36,0,0.00014233065
8910,8910,speaker283_0000,speaker113_0000,0,85,0,0.00034984236
8911,8911,speaker189_0007,speaker189_0007,1,28,0,0.0003111882
8912,8912,speaker048_0036,speaker048_0036,1,11,1,0.99971414
8913,8913,speaker270_0008,speaker270_0009,0,39,0,0.00015212235
8914,8914,speaker062_0002,speaker062_0002,1,57,1,0.99968034
8915,8915,speaker185_0003,speaker185_0003,1,95,1,0.9997251
8916,8916,speaker306_0000,speaker306_0000,1,57,1,0.99958956
8917,8917,speaker076_0003,speaker285_0005,0,69,1,0.99925786
8918,8918,speaker106_0003,speaker106_0003,0,61,0,0.00018806325
8919,8919,speaker235_0001,speaker235_0001,0,52,0,0.0001288651
8920,8920,speaker290_0001,speaker290_0001,1,39,1,0.79160786
8921,8921,speaker047_0012,speaker047_0012,1,8,1,0.9996158
8922,8922,speaker198_0004,speaker198_0004,1,25,0,0.16484311
8923,8923,speaker254_0004,speaker254_0004,1,67,1,0.9996917
8924,8924,speaker292_0010,speaker292_0010,1,3,1,0.99969596
8925,8925,speaker059_0001,speaker059_0001,1,42,1,0.9768297
8926,8926,speaker118_0000,speaker118_0000,1,66,1,0.9992454
8927,8927,speaker270_0003,speaker270_0003,1,18,1,0.9998654
8928,8928,speaker169_0004,speaker169_0004,1,5,1,0.9998065
8929,8929,speaker110_0000,speaker110_0000,1,11,1,0.9955693
8930,8930,speaker201_0015,speaker201_0015,0,88,0,0.00018914
8931,8931,speaker068_0012,speaker068_0012,1,49,1,0.99974626
8932,8932,speaker169_0005,speaker169_0005,1,21,1,0.9951102
8933,8933,speaker267_0000,speaker267_0000,1,66,1,0.97061193
8934,8934,speaker193_0000,speaker316_0010,0,18,0,0.0006375741
8935,8935,speaker292_0000,speaker292_0002,0,117,0,0.00026328073
8936,8936,speaker112_0000,speaker112_0001,0,14,0,0.00016054518
8937,8937,speaker092_0000,speaker092_0000,0,82,0,0.00017022442
8938,8938,speaker235_0001,speaker235_0002,0,32,0,0.00018428241
8939,8939,speaker048_0011,speaker048_0011,0,55,0,0.00016411576
8940,8940,speaker321_0002,speaker303_0005,0,56,0,0.0013518916
8941,8941,speaker283_0000,speaker283_0000,1,65,1,0.999501
8942,8942,speaker212_0007,speaker212_0007,1,2,1,0.9996184
8943,8943,speaker168_0001,speaker168_0001,1,24,1,0.9994953
8944,8944,speaker268_0002,speaker139_0001,0,2,0,0.00017391882
8945,8945,speaker313_0000,speaker204_0000,0,3,0,0.00041618463
8946,8946,speaker305_0002,speaker305_0002,1,11,1,0.9996451
8947,8947,speaker283_0000,speaker283_0002,0,7,0,0.00026884943
8948,8948,speaker292_0006,speaker296_0000,0,142,0,0.0008743039
8949,8949,speaker148_0000,speaker148_0000,1,116,1,0.8644593
8950,8950,speaker201_0008,speaker201_0008,1,188,1,0.9892541
8951,8951,speaker223_0035,speaker223_0035,1,6,1,0.9608365
8952,8952,speaker005_0039,speaker005_0033,0,6,0,0.0003205682
8953,8953,speaker055_0036,speaker055_0036,1,99,0,0.05108668
8954,8954,speaker302_0002,speaker302_0002,1,12,1,0.9998591
8955,8955,speaker193_0003,speaker193_0003,1,19,1,0.9909119
8956,8956,speaker169_0004,speaker189_0009,0,73,0,0.00020441954
