,Unnamed: 0,video,audio,label,center,pred,posScore
1382,1382,speaker130_0000,speaker104_0000,0,30,0,8.426535e-05
1383,1383,speaker089_0000,speaker089_0000,1,58,0,0.0009572783
1384,1384,speaker206_0002,speaker206_0002,0,52,0,0.00014057655
1385,1385,speaker307_0004,speaker307_0001,0,102,0,0.00095886976
1386,1386,speaker054_0014,speaker054_0014,1,39,1,0.9984074
1387,1387,speaker248_0010,speaker078_0001,0,9,0,0.00013749383
1388,1388,speaker252_0026,speaker252_0026,1,81,1,0.9854675
1389,1389,speaker108_0000,speaker108_0000,1,4,1,0.9980316
1390,1390,speaker115_0001,speaker054_0019,0,12,0,7.359747e-05
1391,1391,speaker180_0004,speaker180_0003,0,0,0,0.0012030421
1392,1392,speaker067_0000,speaker067_0000,1,12,0,0.2522352
1393,1393,speaker195_0004,speaker195_0001,0,134,0,0.00014463447
1394,1394,speaker323_0005,speaker323_0005,1,47,0,0.011708993
1395,1395,speaker322_0002,speaker322_0002,1,108,0,0.0009157863
1396,1396,speaker324_0011,speaker324_0009,0,72,0,0.0001438778
1397,1397,speaker021_0001,speaker140_0000,0,199,0,7.2125644e-05
1398,1398,speaker104_0000,speaker104_0002,0,35,0,0.0018517987
1399,1399,speaker099_0015,speaker099_0000,0,59,0,0.00013646981
1400,1400,speaker276_0005,speaker276_0005,0,18,0,0.00036431348
1401,1401,speaker089_0000,speaker089_0000,1,106,1,0.9937982
1402,1402,speaker209_0002,speaker209_0002,1,69,0,0.11962228
1403,1403,speaker233_0018,speaker233_0018,1,76,0,0.00070743164
1404,1404,speaker177_0001,speaker177_0001,1,56,1,0.99703014
1405,1405,speaker236_0000,speaker236_0000,0,62,0,0.22264774
1406,1406,speaker063_0012,speaker063_0025,0,44,0,0.0007294543
1407,1407,speaker114_0000,speaker114_0000,0,6,0,9.141588e-05
1408,1408,speaker194_0000,speaker194_0002,0,15,0,0.00056437013
1409,1409,speaker192_0022,speaker192_0022,1,56,1,0.85323226
1410,1410,speaker179_0008,speaker179_0008,1,3,1,0.99818665
1411,1411,speaker132_0003,speaker132_0012,0,97,0,0.00011626859
1412,1412,speaker142_0001,speaker304_0009,0,46,0,0.0037153112
1413,1413,speaker154_0000,speaker154_0000,1,51,1,0.9972331
1414,1414,speaker038_0032,speaker294_0001,0,2,1,0.9963624
1415,1415,speaker252_0020,speaker252_0020,0,84,0,0.00018629695
1416,1416,speaker053_0001,speaker053_0001,1,76,1,0.9957259
1417,1417,speaker101_0000,speaker255_0000,0,63,0,0.00082131324
1418,1418,speaker123_0001,speaker123_0002,0,8,0,0.00016148802
1419,1419,speaker271_0009,speaker202_0018,0,47,0,9.824635e-05
1420,1420,speaker259_0002,speaker259_0002,0,29,0,8.434094e-05
1421,1421,speaker307_0004,speaker307_0004,0,19,0,0.00040127398
1422,1422,speaker170_0004,speaker269_0000,0,30,0,0.00025036695
1423,1423,speaker186_0005,speaker091_0019,0,8,0,0.00012685891
1424,1424,speaker178_0000,speaker178_0001,0,4,0,9.0040565e-05
1425,1425,speaker034_0020,speaker034_0020,0,48,0,0.000102907026
1426,1426,speaker058_0021,speaker058_0021,0,1,0,9.253003e-05
1427,1427,speaker214_0002,speaker214_0002,1,12,0,0.053529985
1428,1428,speaker203_0001,speaker203_0001,1,7,1,0.9983745
1429,1429,speaker331_0002,speaker220_0003,0,126,0,0.129481
1430,1430,speaker034_0008,speaker034_0008,0,33,0,0.0040867846
1431,1431,speaker107_0003,speaker107_0001,0,24,0,0.0006761762
1432,1432,speaker192_0024,speaker192_0024,1,98,1,0.9943878
1433,1433,speaker173_0015,speaker173_0003,0,47,0,9.657766e-05
1434,1434,speaker089_0000,speaker089_0000,0,27,0,0.095029086
1435,1435,speaker259_0003,speaker259_0003,1,60,1,0.70479786
1436,1436,speaker221_0002,speaker221_0002,1,18,1,0.9994282
1437,1437,speaker243_0001,speaker243_0001,1,43,1,0.98760206
1438,1438,speaker133_0001,speaker133_0001,1,4,0,0.25755996
1439,1439,speaker203_0006,speaker203_0006,1,0,1,0.99806273
1440,1440,speaker279_0001,speaker279_0001,0,50,0,7.394969e-05
1441,1441,speaker067_0000,speaker121_0013,0,13,0,8.465255e-05
1442,1442,speaker334_0000,speaker334_0002,0,26,0,0.00012190818
1443,1443,speaker034_0013,speaker034_0013,0,57,0,0.0007695135
1444,1444,speaker132_0004,speaker132_0004,1,27,0,0.0008047635
1445,1445,speaker275_0014,speaker275_0014,0,34,0,0.006254067
1446,1446,speaker156_0001,speaker156_0001,1,151,0,0.23900965
1447,1447,speaker053_0006,speaker053_0006,1,34,0,0.2132506
1448,1448,speaker209_0003,speaker209_0003,1,63,1,0.8442245
1449,1449,speaker315_0008,speaker315_0008,1,59,1,0.98135847
1450,1450,speaker190_0002,speaker190_0005,0,65,0,0.07033446
1451,1451,speaker251_0000,speaker251_0000,1,12,0,0.006109635
1452,1452,speaker054_0015,speaker054_0015,1,29,1,0.9995333
1453,1453,speaker308_0007,speaker079_0000,0,148,0,0.00083700556
1454,1454,speaker167_0000,speaker167_0000,1,14,1,0.63021535
1455,1455,speaker206_0002,speaker206_0002,1,7,0,0.36655593
1456,1456,speaker279_0001,speaker279_0003,0,46,0,8.1639046e-05
1457,1457,speaker233_0010,speaker233_0010,1,73,1,0.95248395
1458,1458,speaker082_0000,speaker082_0000,1,38,1,0.56618154
1459,1459,speaker183_0001,speaker183_0001,1,20,1,0.9684817
1460,1460,speaker129_0001,speaker129_0000,0,13,0,0.0009866123
1461,1461,speaker038_0010,speaker038_0010,1,70,1,0.99942213
1462,1462,speaker158_0016,speaker158_0016,1,55,0,0.15091456
1463,1463,speaker044_0005,speaker044_0005,1,10,1,0.98035026
1464,1464,speaker107_0003,speaker240_0004,0,10,0,0.0001145631
1465,1465,speaker036_0010,speaker036_0010,0,29,0,0.00015550805
1466,1466,speaker078_0001,speaker078_0001,0,41,0,0.00011464219
1467,1467,speaker325_0001,speaker325_0001,0,49,0,8.127456e-05
1468,1468,speaker326_0007,speaker326_0007,0,54,0,7.925513e-05
1469,1469,speaker167_0000,speaker131_0001,0,20,0,8.782905e-05
1470,1470,speaker265_0000,speaker265_0002,0,5,0,0.00011098167
1471,1471,speaker194_0000,speaker194_0000,1,21,1,0.7148374
1472,1472,speaker221_0006,speaker221_0006,0,24,0,0.00013885884
1473,1473,speaker091_0018,speaker091_0018,1,22,1,0.9987219
1474,1474,speaker171_0001,speaker171_0001,0,0,0,0.0001067799
1475,1475,speaker334_0002,speaker334_0002,1,82,1,0.91240185
1476,1476,speaker156_0000,speaker156_0000,1,111,1,0.9988167
1477,1477,speaker260_0003,speaker260_0000,0,11,0,8.782738e-05
1478,1478,speaker123_0002,speaker123_0002,1,25,1,0.99747574
1479,1479,speaker284_0002,speaker284_0002,1,7,0,0.19004516
1480,1480,speaker054_0023,speaker181_0002,0,53,0,7.650123e-05
1481,1481,speaker170_0000,speaker170_0000,1,7,1,0.9986845
1482,1482,speaker236_0000,speaker236_0000,0,16,0,0.00023607333
1483,1483,speaker176_0000,speaker176_0000,0,7,0,0.0005550487
1484,1484,speaker172_0007,speaker172_0007,1,51,1,0.98543346
1485,1485,speaker284_0000,speaker284_0000,0,71,0,9.380795e-05
1486,1486,speaker315_0025,speaker315_0025,1,62,0,0.06625533
1487,1487,speaker265_0000,speaker265_0000,0,5,0,7.830879e-05
1488,1488,speaker304_0013,speaker304_0002,0,93,0,8.6976586e-05
1489,1489,speaker322_0001,speaker266_0000,0,99,0,0.00010137137
1490,1490,speaker107_0003,speaker107_0003,1,17,1,0.9959632
1491,1491,speaker266_0000,speaker266_0000,1,23,1,0.99596393
1492,1492,speaker220_0005,speaker037_0042,0,68,0,0.00012750985
1493,1493,speaker096_0002,speaker096_0002,1,60,0,0.008189659
1494,1494,speaker105_0000,speaker105_0000,1,29,1,0.9123413
1495,1495,speaker175_0000,speaker175_0000,1,46,0,0.30625376
1496,1496,speaker279_0000,speaker015_0018,0,15,0,0.00013756593
1497,1497,speaker173_0006,speaker173_0001,0,10,0,0.00022542119
1498,1498,speaker060_0002,speaker060_0002,1,3,1,0.969397
1499,1499,speaker129_0001,speaker129_0001,1,46,1,0.99525696
1500,1500,speaker255_0000,speaker255_0000,0,56,0,0.0008739318
1501,1501,speaker304_0000,speaker304_0000,1,55,1,0.9966258
1502,1502,speaker114_0000,speaker114_0000,1,35,0,0.00026045484
1503,1503,speaker117_0002,speaker117_0002,1,58,0,0.09741566
1504,1504,speaker097_0000,speaker097_0000,0,68,0,0.00012811473
1505,1505,speaker140_0001,speaker140_0002,0,90,1,0.97644424
1506,1506,speaker167_0001,speaker167_0001,1,97,0,0.00024882096
1507,1507,speaker041_0004,speaker041_0004,1,25,1,0.75039184
1508,1508,speaker175_0002,speaker304_0004,0,45,0,0.03914951
1509,1509,speaker331_0002,speaker331_0002,1,66,1,0.9962438
1510,1510,speaker121_0013,speaker121_0013,1,66,1,0.6006451
1511,1511,speaker078_0001,speaker329_0008,0,4,0,0.00034129102
1512,1512,speaker304_0016,speaker304_0016,1,30,0,0.04500503
1513,1513,speaker082_0000,speaker082_0000,0,35,0,0.0004683897
1514,1514,speaker160_0001,speaker160_0000,0,75,0,0.008237486
1515,1515,speaker333_0001,speaker333_0000,0,58,0,8.7746324e-05
1516,1516,speaker054_0003,speaker054_0003,1,6,1,0.9992523
1517,1517,speaker104_0001,speaker323_0006,0,48,0,0.00012881237
1518,1518,speaker151_0000,speaker151_0002,0,18,1,0.9657948
1519,1519,speaker236_0000,speaker236_0000,1,51,0,0.0012933239
1520,1520,speaker060_0003,speaker060_0003,1,71,0,0.43736348
1521,1521,speaker245_0001,speaker245_0001,1,22,1,0.7130992
1522,1522,speaker124_0000,speaker255_0002,0,9,0,0.00010576397
1523,1523,speaker038_0015,speaker038_0013,0,4,0,0.0001355364
1524,1524,speaker084_0000,speaker084_0000,0,43,0,9.2352326e-05
1525,1525,speaker229_0000,speaker284_0000,0,3,0,0.0069803107
1526,1526,speaker251_0005,speaker251_0005,1,0,1,0.9977913
1527,1527,speaker162_0002,speaker162_0002,1,5,1,0.9758673
1528,1528,speaker101_0000,speaker101_0001,0,30,0,9.621671e-05
1529,1529,speaker307_0004,speaker307_0004,1,67,0,0.027123598
1530,1530,speaker233_0005,speaker233_0005,0,36,0,0.00039706414
1531,1531,speaker084_0000,speaker084_0000,1,17,0,0.3019846
1532,1532,speaker271_0003,speaker271_0003,1,87,1,0.9962811
1533,1533,speaker172_0003,speaker172_0003,1,4,1,0.99857664
1534,1534,speaker089_0000,speaker089_0000,0,51,0,0.00017723633
1535,1535,speaker322_0000,speaker322_0000,0,159,0,7.880632e-05
1536,1536,speaker030_0022,speaker030_0022,0,26,0,0.00016295421
1537,1537,speaker240_0003,speaker240_0003,1,21,0,0.123611994
1538,1538,speaker140_0001,speaker140_0001,1,1,1,0.9213882
1539,1539,speaker133_0000,speaker133_0000,1,41,1,0.992442
1540,1540,speaker250_0001,speaker162_0009,0,13,0,8.24786e-05
1541,1541,speaker307_0000,speaker307_0000,1,24,0,0.06616228
1542,1542,speaker175_0001,speaker175_0001,1,81,0,0.07332998
1543,1543,speaker192_0023,speaker192_0023,1,213,1,0.9992232
1544,1544,speaker063_0004,speaker063_0004,0,116,0,0.00012208217
1545,1545,speaker096_0005,speaker096_0000,0,132,0,0.00031971643
1546,1546,speaker269_0000,speaker269_0000,1,30,0,0.024100482
1547,1547,speaker104_0001,speaker104_0001,1,31,0,0.018966319
1548,1548,speaker203_0008,speaker203_0008,1,24,0,0.043207634
1549,1549,speaker072_0000,speaker072_0000,1,215,1,0.9921642
1550,1550,speaker105_0000,speaker308_0000,0,25,0,9.532207e-05
1551,1551,speaker124_0000,speaker266_0000,0,93,0,0.0006372594
1552,1552,speaker096_0000,speaker181_0002,0,43,0,7.2686045e-05
1553,1553,speaker221_0005,speaker221_0007,0,17,1,0.51436174
1554,1554,speaker035_0047,speaker035_0051,0,5,0,7.841584e-05
1555,1555,speaker331_0000,speaker331_0000,1,59,1,0.694
1556,1556,speaker334_0003,speaker334_0004,0,36,0,0.00012271528
1557,1557,speaker128_0001,speaker128_0001,1,47,1,0.9979405
1558,1558,speaker252_0020,speaker252_0020,1,116,1,0.99284256
1559,1559,speaker060_0001,speaker060_0001,1,44,0,0.046551388
1560,1560,speaker240_0006,speaker240_0006,0,17,0,0.00010991334
1561,1561,speaker277_0011,speaker277_0011,0,47,0,0.0001759158
1562,1562,speaker008_0031,speaker008_0031,1,26,1,0.6526168
1563,1563,speaker172_0003,speaker172_0002,0,25,0,9.672923e-05
1564,1564,speaker175_0002,speaker175_0002,1,14,1,0.99438184
1565,1565,speaker054_0019,speaker054_0017,0,14,0,7.590979e-05
1566,1566,speaker327_0010,speaker327_0007,0,42,0,8.920295e-05
1567,1567,speaker181_0002,speaker181_0002,1,20,1,0.95140606
1568,1568,speaker122_0000,speaker122_0000,1,75,1,0.59342515
1569,1569,speaker067_0000,speaker255_0001,0,30,0,0.0003113761
1570,1570,speaker251_0001,speaker251_0006,0,40,0,0.001093424
1571,1571,speaker225_0002,speaker244_0000,0,40,0,0.00027732612
1572,1572,speaker151_0000,speaker151_0000,1,21,1,0.9972101
1573,1573,speaker089_0000,speaker133_0003,0,93,0,0.0001452692
1574,1574,speaker240_0002,speaker240_0002,1,7,1,0.9991495
1575,1575,speaker243_0006,speaker203_0007,0,24,0,0.0005861409
1576,1576,speaker072_0000,speaker072_0000,1,172,1,0.99248946
1577,1577,speaker294_0001,speaker294_0001,1,99,1,0.61812055
1578,1578,speaker219_0009,speaker219_0009,1,88,1,0.99943525
1579,1579,speaker142_0006,speaker142_0006,1,102,0,0.18511312
1580,1580,speaker250_0000,speaker250_0000,1,18,1,0.9948118
1581,1581,speaker129_0001,speaker129_0000,0,0,0,0.012297564
1582,1582,speaker037_0003,speaker186_0013,0,51,0,0.0001068689
1583,1583,speaker286_0002,speaker286_0000,0,3,0,0.00011489814
1584,1584,speaker043_0008,speaker043_0008,0,12,0,7.676631e-05
1585,1585,speaker214_0002,speaker214_0002,0,23,0,0.014183596
1586,1586,speaker178_0001,speaker178_0001,1,22,1,0.50872993
1587,1587,speaker036_0044,speaker036_0038,0,35,0,0.0028126936
1588,1588,speaker072_0000,speaker072_0000,0,75,0,0.00012644383
1589,1589,speaker170_0003,speaker170_0003,1,92,1,0.8392021
1590,1590,speaker044_0030,speaker044_0030,1,33,1,0.9986077
1591,1591,speaker325_0006,speaker325_0006,1,95,0,0.0005054206
1592,1592,speaker271_0021,speaker271_0021,1,78,1,0.98585755
1593,1593,speaker083_0000,speaker202_0004,0,150,0,8.361584e-05
1594,1594,speaker162_0005,speaker162_0005,1,62,1,0.9825155
1595,1595,speaker108_0000,speaker108_0000,1,21,1,0.99953824
1596,1596,speaker058_0016,speaker058_0016,0,0,0,7.778853e-05
1597,1597,speaker101_0003,speaker101_0003,1,80,1,0.9948732
1598,1598,speaker324_0008,speaker324_0008,1,21,1,0.9955818
1599,1599,speaker105_0000,speaker105_0000,0,8,0,0.00014717257
1600,1600,speaker329_0007,speaker329_0005,0,177,0,7.646039e-05
1601,1601,speaker179_0002,speaker179_0005,0,26,0,0.00015040048
1602,1602,speaker114_0000,speaker114_0000,1,14,0,0.00015328212
1603,1603,speaker128_0000,speaker128_0000,1,53,0,0.0028602288
1604,1604,speaker192_0005,speaker192_0004,0,19,0,8.187673e-05
1605,1605,speaker085_0000,speaker085_0000,1,43,1,0.8473449
1606,1606,speaker120_0001,speaker120_0000,0,29,0,9.2784445e-05
1607,1607,speaker121_0014,speaker121_0014,1,75,0,0.0013970879
1608,1608,speaker035_0017,speaker035_0017,0,21,0,0.00013861571
1609,1609,speaker203_0006,speaker203_0006,1,16,1,0.99941236
1610,1610,speaker190_0004,speaker190_0004,0,5,0,0.00022918273
1611,1611,speaker140_0001,speaker140_0001,1,16,0,0.03991975
1612,1612,speaker277_0001,speaker277_0011,0,83,0,0.00026505833
1613,1613,speaker183_0001,speaker183_0001,1,72,1,0.99892646
1614,1614,speaker211_0001,speaker211_0001,1,17,1,0.9786682
1615,1615,speaker142_0005,speaker194_0002,0,23,0,0.01498097
1616,1616,speaker021_0002,speaker021_0004,0,28,0,0.00010388285
1617,1617,speaker183_0001,speaker183_0001,1,62,1,0.99778104
1618,1618,speaker008_0012,speaker008_0012,1,74,1,0.95323044
1619,1619,speaker132_0001,speaker132_0001,0,39,0,7.99793e-05
1620,1620,speaker085_0000,speaker085_0000,1,51,1,0.49699077
1621,1621,speaker333_0001,speaker333_0001,1,92,1,0.5679252
1622,1622,speaker304_0004,speaker304_0004,1,39,1,0.5258116
1623,1623,speaker083_0000,speaker083_0000,1,102,0,0.017581014
1624,1624,speaker182_0001,speaker182_0001,0,50,0,8.657126e-05
1625,1625,speaker021_0007,speaker021_0007,1,9,1,0.99942505
1626,1626,speaker211_0001,speaker211_0001,0,168,0,0.00020982568
1627,1627,speaker225_0001,speaker225_0001,0,7,0,0.00039482524
1628,1628,speaker125_0000,speaker125_0000,0,40,0,8.388785e-05
1629,1629,speaker214_0002,speaker070_0029,0,0,0,0.00010274214
1630,1630,speaker131_0000,speaker131_0000,1,20,0,0.055064943
1631,1631,speaker075_0010,speaker075_0010,1,40,1,0.99880826
1632,1632,speaker158_0017,speaker158_0017,1,37,1,0.993785
1633,1633,speaker286_0003,speaker286_0003,1,24,1,0.8698341
1634,1634,speaker211_0000,speaker179_0010,0,24,0,0.000115288625
1635,1635,speaker241_0003,speaker107_0002,0,32,0,0.00010788949
1636,1636,speaker175_0001,speaker175_0001,1,24,1,0.59823537
1637,1637,speaker172_0002,speaker172_0002,0,71,0,0.00031362553
1638,1638,speaker128_0001,speaker128_0001,0,3,0,0.00033046026
1639,1639,speaker308_0005,speaker308_0005,1,0,1,0.88603806
1640,1640,speaker190_0001,speaker190_0005,0,169,0,0.00038271345
1641,1641,speaker329_0002,speaker329_0002,1,115,1,0.96666074
1642,1642,speaker104_0001,speaker104_0000,0,82,0,0.0006817027
1643,1643,speaker161_0002,speaker161_0002,1,1,1,0.97517365
1644,1644,speaker244_0000,speaker244_0000,1,1,1,0.99537104
1645,1645,speaker063_0025,speaker179_0008,0,201,0,9.028368e-05
1646,1646,speaker130_0003,speaker231_0000,0,5,0,0.00010224184
1647,1647,speaker156_0001,speaker156_0001,1,102,1,0.9995114
1648,1648,speaker222_0020,speaker222_0009,0,30,0,8.679468e-05
1649,1649,speaker123_0001,speaker123_0002,0,15,0,0.00016016254
1650,1650,speaker334_0004,speaker334_0004,0,139,0,0.00020058267
1651,1651,speaker120_0000,speaker120_0000,1,54,1,0.8274426
1652,1652,speaker044_0016,speaker036_0019,0,76,0,0.00011784647
1653,1653,speaker177_0000,speaker177_0001,0,2,0,0.0025570206
1654,1654,speaker220_0006,speaker220_0006,1,58,1,0.9985969
1655,1655,speaker219_0020,speaker219_0020,1,92,0,0.0026217918
1656,1656,speaker215_0006,speaker215_0006,1,27,0,0.00028204714
1657,1657,speaker301_0000,speaker301_0000,1,69,0,0.009559662
1658,1658,speaker315_0025,speaker315_0025,1,27,0,0.379347
1659,1659,speaker156_0000,speaker156_0000,1,89,0,0.0022573278
1660,1660,speaker317_0002,speaker317_0002,1,48,0,0.04817246
1661,1661,speaker192_0028,speaker192_0028,1,55,1,0.9481967
1662,1662,speaker225_0000,speaker162_0002,0,38,0,7.678203e-05
1663,1663,speaker156_0001,speaker121_0018,0,107,0,0.19022495
1664,1664,speaker334_0001,speaker035_0059,0,0,0,0.0006526815
1665,1665,speaker175_0000,speaker175_0000,1,6,1,0.99946773
1666,1666,speaker173_0015,speaker241_0004,0,20,0,7.414672e-05
1667,1667,speaker237_0000,speaker332_0003,0,55,0,0.00016698265
1668,1668,speaker241_0002,speaker241_0002,1,45,1,0.8648646
1669,1669,speaker179_0010,speaker179_0010,1,178,0,0.121921934
1670,1670,speaker104_0004,speaker104_0003,0,13,0,9.601401e-05
1671,1671,speaker108_0000,speaker108_0000,0,19,0,7.6791504e-05
1672,1672,speaker175_0001,speaker175_0001,1,59,1,0.69415784
1673,1673,speaker323_0014,speaker323_0009,0,41,0,0.14198633
1674,1674,speaker037_0006,speaker037_0006,1,2,1,0.9990436
1675,1675,speaker175_0002,speaker175_0002,1,47,1,0.9930188
1676,1676,speaker154_0000,speaker154_0000,1,93,1,0.6573844
1677,1677,speaker233_0008,speaker233_0008,1,111,0,0.41217604
1678,1678,speaker186_0003,speaker186_0012,0,50,0,9.620437e-05
1679,1679,speaker211_0001,speaker211_0002,0,6,0,0.00020149763
1680,1680,speaker260_0013,speaker260_0013,1,103,0,0.0050799176
1681,1681,speaker034_0024,speaker034_0014,0,20,0,7.7598226e-05
1682,1682,speaker082_0000,speaker082_0000,1,33,1,0.93879
1683,1683,speaker121_0015,speaker173_0004,0,13,0,0.00021220512
1684,1684,speaker211_0000,speaker211_0000,1,17,1,0.99772733
1685,1685,speaker266_0000,speaker266_0000,1,95,0,0.065988876
1686,1686,speaker236_0000,speaker243_0003,0,120,0,0.00010705351
1687,1687,speaker173_0000,speaker173_0009,0,27,0,7.692312e-05
1688,1688,speaker222_0010,speaker222_0010,1,48,1,0.98413044
1689,1689,speaker078_0001,speaker078_0001,1,11,1,0.57128537
1690,1690,speaker180_0001,speaker180_0001,1,37,1,0.9910707
1691,1691,speaker259_0002,speaker114_0000,0,0,0,0.00029547373
1692,1692,speaker179_0001,speaker179_0001,1,58,1,0.97385037
1693,1693,speaker320_0004,speaker320_0004,0,14,0,9.045329e-05
1694,1694,speaker334_0003,speaker067_0001,0,29,0,0.00031963686
1695,1695,speaker176_0000,speaker176_0000,1,72,1,0.5896658
1696,1696,speaker275_0008,speaker275_0008,1,146,1,0.98280907
1697,1697,speaker324_0001,speaker324_0001,1,0,1,0.99804395
1698,1698,speaker171_0002,speaker171_0002,1,54,0,0.41438597
1699,1699,speaker315_0018,speaker315_0018,0,191,0,8.66637e-05
1700,1700,speaker067_0000,speaker067_0000,1,81,0,0.0016297576
1701,1701,speaker252_0015,speaker128_0001,0,28,0,0.00012462077
1702,1702,speaker324_0002,speaker324_0002,1,29,1,0.8476539
1703,1703,speaker239_0000,speaker239_0000,1,10,1,0.9997954
1704,1704,speaker269_0000,speaker269_0000,1,46,0,0.0012213
1705,1705,speaker133_0002,speaker133_0002,1,9,1,0.7260264
1706,1706,speaker200_0001,speaker200_0001,1,33,0,0.12893306
1707,1707,speaker162_0003,speaker162_0003,0,22,0,7.99438e-05
1708,1708,speaker172_0002,speaker172_0002,1,40,1,0.9830638
1709,1709,speaker307_0001,speaker307_0001,0,54,0,0.00031090516
1710,1710,speaker334_0002,speaker084_0000,0,1,0,0.00026340497
1711,1711,speaker070_0001,speaker070_0001,1,142,1,0.72919244
1712,1712,speaker120_0001,speaker120_0000,0,10,0,0.00031579888
1713,1713,speaker248_0006,speaker248_0004,0,68,0,7.960648e-05
1714,1714,speaker167_0000,speaker167_0000,1,32,1,0.9980883
1715,1715,speaker172_0001,speaker172_0001,1,90,1,0.83944255
1716,1716,speaker161_0009,speaker161_0003,0,61,0,0.00019011792
1717,1717,speaker036_0001,speaker036_0001,1,133,1,0.99957395
1718,1718,speaker117_0000,speaker117_0000,1,4,1,0.98809797
1719,1719,speaker304_0000,speaker304_0000,1,80,1,0.9925
1720,1720,speaker252_0000,speaker252_0000,1,13,1,0.52322143
1721,1721,speaker104_0002,speaker104_0002,1,22,0,0.23315604
1722,1722,speaker195_0002,speaker195_0002,1,43,1,0.6133348
1723,1723,speaker156_0001,speaker156_0001,1,141,0,0.00089704635
1724,1724,speaker255_0001,speaker255_0001,0,82,0,0.00011097144
1725,1725,speaker304_0002,speaker331_0002,0,29,0,0.00032941884
1726,1726,speaker180_0004,speaker180_0004,1,44,1,0.99755454
1727,1727,speaker194_0001,speaker194_0001,1,60,1,0.9989331
1728,1728,speaker156_0000,speaker156_0000,0,29,0,0.00036864256
1729,1729,speaker271_0019,speaker271_0019,1,51,1,0.9990217
1730,1730,speaker097_0000,speaker097_0000,1,65,0,0.37806892
1731,1731,speaker133_0001,speaker133_0001,0,62,0,0.000114208706
1732,1732,speaker301_0001,speaker301_0000,0,2,0,0.00037151648
1733,1733,speaker209_0003,speaker209_0003,1,189,1,0.98216206
1734,1734,speaker215_0002,speaker215_0002,1,94,0,0.0729957
1735,1735,speaker317_0006,speaker317_0006,1,19,0,0.010112078
1736,1736,speaker271_0013,speaker271_0018,0,112,0,0.00018246708
1737,1737,speaker206_0007,speaker206_0007,1,4,1,0.9356224
1738,1738,speaker114_0000,speaker114_0000,1,19,0,9.074701e-05
1739,1739,speaker091_0010,speaker091_0010,0,40,0,7.410499e-05
1740,1740,speaker192_0008,speaker192_0008,1,92,1,0.9906546
1741,1741,speaker115_0001,speaker115_0001,1,20,0,0.015673222
1742,1742,speaker276_0007,speaker276_0007,1,5,1,0.99933106
1743,1743,speaker317_0000,speaker317_0000,1,76,1,0.7873302
1744,1744,speaker179_0002,speaker179_0002,0,9,0,7.9948484e-05
1745,1745,speaker178_0001,speaker178_0001,1,54,0,0.07663028
1746,1746,speaker153_0013,speaker153_0013,1,91,1,0.9974645
1747,1747,speaker329_0006,speaker329_0006,1,81,0,0.27007365
1748,1748,speaker186_0014,speaker186_0013,0,66,0,9.8967255e-05
1749,1749,speaker096_0005,speaker096_0005,0,72,1,0.673253
1750,1750,speaker209_0004,speaker030_0014,0,102,0,7.783693e-05
1751,1751,speaker265_0002,speaker265_0002,1,29,1,0.5489646
1752,1752,speaker091_0013,speaker091_0003,0,58,0,7.5545635e-05
1753,1753,speaker220_0003,speaker220_0005,0,23,0,0.0010191369
1754,1754,speaker015_0033,speaker015_0033,1,146,1,0.947322
1755,1755,speaker213_0001,speaker213_0002,0,10,0,0.00011088975
1756,1756,speaker154_0005,speaker154_0006,0,102,0,0.00015110412
1757,1757,speaker219_0012,speaker229_0003,0,43,0,9.781315e-05
1758,1758,speaker181_0001,speaker181_0001,1,6,1,0.998027
1759,1759,speaker021_0000,speaker021_0000,1,28,1,0.9948984
1760,1760,speaker156_0000,speaker156_0001,0,215,0,0.00011662304
1761,1761,speaker067_0000,speaker067_0000,1,48,0,0.00013899244
1762,1762,speaker043_0003,speaker043_0003,1,145,0,0.0032322176
1763,1763,speaker177_0000,speaker286_0004,0,7,0,0.00012842807
1764,1764,speaker284_0004,speaker209_0004,0,52,0,0.00014933848
1765,1765,speaker114_0000,speaker114_0000,0,93,0,0.00010035966
1766,1766,speaker332_0005,speaker332_0008,0,124,0,0.00011012185
1767,1767,speaker161_0008,speaker161_0008,0,17,0,0.00029979573
1768,1768,speaker070_0011,speaker225_0001,0,54,0,0.0015751647
1769,1769,speaker329_0007,speaker329_0007,1,53,0,0.45388365
1770,1770,speaker115_0000,speaker115_0000,1,1,1,0.99698085
1771,1771,speaker195_0001,speaker195_0001,1,21,0,0.25569358
1772,1772,speaker075_0009,speaker075_0001,0,29,0,0.00019016223
1773,1773,speaker225_0000,speaker225_0000,1,98,1,0.992909
1774,1774,speaker128_0001,speaker128_0001,1,44,1,0.9995901
1775,1775,speaker241_0002,speaker241_0002,1,4,1,0.99307066
1776,1776,speaker213_0002,speaker213_0002,0,62,0,8.5840584e-05
1777,1777,speaker021_0005,speaker288_0013,0,92,0,7.177688e-05
1778,1778,speaker222_0019,speaker222_0019,0,54,0,0.00021189198
1779,1779,speaker154_0003,speaker154_0003,1,24,0,0.14917932
1780,1780,speaker229_0003,speaker229_0003,1,9,1,0.99839216
1781,1781,speaker035_0057,speaker035_0057,1,30,0,0.2773178
1782,1782,speaker030_0014,speaker030_0014,1,18,1,0.9136741
1783,1783,speaker211_0002,speaker269_0000,0,6,0,7.979174e-05
1784,1784,speaker180_0004,speaker180_0004,1,18,0,0.38059372
